"Number","skills","Month_Exper"
"24736","Toad for Oracle","78"
"24736","PL/SQL Developer","78"
"24736","SQLPlus","78"
"24737","","0"
"24738","Macromedia Flash MX 2004","100"
"24738","Action Script 2.0","100"
"24738","Java2ME","100"
"24738","J2ME Wireless Toolkit 1.2","100"
"24738","Apache","100"
"24738","DHTML","100"
"24738","Apache + PHP + MySQL","100"
"24738","PHP","100"
"24738","PHP + MySQL","100"
"24738","WORDPRESS(CMS) + PHPBB(BOARD ENGINE) + PHP + MySQL","100"
"24738","PHP + Action Script","100"
"24738","JOOMLA(CMS) + VBULLETIN(BOARD ENGINE) + PHP + MySQL","100"
"24738","Apache + PHP + MySQ","100"
"24738","JOOMLA(CMS) + IPB(BOARD ENGINE) + PHP + MySQL","100"
"24738","Apache + PHP","100"
"24738","PHP + HTML + JAVASCRIPT","100"
"24738","HTML + PHP + MySQL","100"
"24739","PHP","228"
"24739","DHTML","228"
"24739","AJAX","228"
"24739","Flash Action Script","228"
"24739","J2EE","228"
"24739","JBoss","228"
"24739","EJB3.0","228"
"24739","JMS","228"
"24739","Web Services","228"
"24739","Windows Media Services","228"
"24739","C#","228"
"24739",".NET","228"
"24739","PostgreSQL","228"
"24740","Application/UIKit (WebKit","38"
"24740","Map kit","38"
"24740","Game kit","38"
"24740","iAd","38"
"24740","InAppPurchase","38"
"24740","Audio unit etc.)","38"
"24740","Cocoa Foundation Kit","38"
"24740","XML parsing","38"
"24740","JSON","38"
"24740","SQLite","38"
"24740","CoreData","38"
"24740","CorePlot","38"
"24740","Cocos 2d","38"
"24740","Unity 3d","38"
"24740","Facebook/Twitter api","38"
"24740","Advertising networks api","38"
"24740","SVN repository","38"
"24740","GHUnitTests","38"
"24740","OCMock","38"
"24740","Various patterns and others","38"
"24740","Jira","38"
"24740","Rallydev","38"
"24741","","109"
"24742","","347"
"24744","","0"
"24745","","52"
"24746","","96"
"24747","","53"
"24748","","17"
"24749","","122"
"24750","","116"
"24753","","66"
"24754","","125"
"24755","","89"
"24757","","78"
"24758","","115"
"24759","","61"
"24760","","70"
"24761","","103"
"24762","","0"
"24763","","46"
"24764","","77"
"24765",".Net","124"
"24765","Joomla CMS","124"
"24765","Flash","124"
"24765","Aladdin","124"
"24765","Oracle","124"
"24765","VBScript","124"
"24765","Macromedia Flash","124"
"24765","JAVA","124"
"24765","J2EE","124"
"24765","Websphere V7","124"
"24766","","18"
"24767","Spring 2.5.6","55"
"24767","Hibernate 3 and Drools 3","55"
"24767","Hudson","55"
"24767","Dell - EMC2","55"
"24767","","55"
"24768","","0"
"24769","Java","179"
"24769","Hibernate","179"
"24769","Spring","179"
"24769","GWT","179"
"24769","Ruby on Rails","179"
"24769","Oracle","179"
"24769","MySQL","179"
"24769",".NET","179"
"24769","J#","179"
"24769","C++","179"
"24769","XML","179"
"24769","AJAX","179"
"24769","Aruba Networks (http://www.arubanetworks.com/) - the web 2.0 UI software for sophisticated wireless controller -xHTML","179"
"24769","JavaScript","179"
"24769","jQuery","179"
"24769","XML","179"
"24771","","12"
"24772","","151"
"24774","","0"
"24775","","0"
"24776","PHP","5"
"24776","CSS","5"
"24776","JS","5"
"24776","MySQL","5"
"24776","ASP.NET 4.0","5"
"24776","MS SQL server 2008 R2","5"
"24776","MS SQL server 2008 R2","5"
"24778","/C++","127"
"24778","make utility","127"
"24778","UNIX shell","127"
"24778","DbVista","127"
"24778","Visual C++","127"
"24778","UML","127"
"24778","CORBA","127"
"24778","C/C++","127"
"24778","CORBA   technology","127"
"24778","CORBA   technology","127"
"24778","Java EE","127"
"24778","Oracle(PL/SQL)","127"
"24778","perl","127"
"24778","CORBA technology (VB","127"
"24778","TAO)","127"
"24778","perl","127"
"24778","C/C++","127"
"24778","DB Vista","127"
"24778","CORBA technology  (VisiBroker","127"
"24778","Perl","127"
"24778","TAO)","127"
"24779","","0"
"24780","","0"
"24781","","42"
"24782","","72"
"24783","","33"
"24784","","19"
"24785","","8"
"24786","","0"
"24788","","62"
"24789","","65"
"24790","","0"
"24791","","79"
"24792","","104"
"24793","","84"
"24794","","103"
"24795","","23"
"24798","","71"
"24800","","12"
"24801","","0"
"24802","","57"
"24803","","106"
"24804","","0"
"24805","","0"
"24808","","37"
"24809","","36"
"24810","","12"
"24811","","60"
"24813","","96"
"24815","","0"
"24816","","73"
"24817","","182"
"24818","","15"
"24819","","76"
"24821","MS Visual C++ 6","91"
"24821","MS Visual Studio .NET 2003","91"
"24821","Eclipse","91"
"24821","Apache Tomcat","91"
"24821","Maven","91"
"24821","SVN","91"
"24821","Environment: Oracle VM VirtualBox","91"
"24821","VNC Viewer","91"
"24821","Linux RedHat","91"
"24821","Apach Tomcat","91"
"24821","Ant","91"
"24821","Oracle DB","91"
"24821","Tortoise SVN","91"
"24821","VS 2010","91"
"24821",".NET C#","91"
"24821","iTextSharp","91"
"24821","Java","91"
"24821","Silverlight","91"
"24821","WCF","91"
"24821","Web Services","91"
"24821","Sphinx4","91"
"24822","","44"
"24823","","182"
"24824","","72"
"24825","","44"
"24826","","0"
"24827","","25"
"24828","","28"
"24829","","23"
"24830","","24"
"24831","","91"
"24833","","11"
"24834","","0"
"24836","","12"
"24837","Java","84"
"24837","XML","84"
"24837","Multithreading","84"
"24837","Collections","84"
"24837","Java Core","84"
"24837","FIX and FAST protocols","84"
"24837","Ant","84"
"24837","SVN","84"
"24837","Agile","84"
"24837","Windows","84"
"24837","Mac OS","84"
"24837","Linux","84"
"24837","IntelliJ IDEA","84"
"24837",".NET","84"
"24837","SQL","84"
"24837","Swing","84"
"24837","Spring","84"
"24837","Servlets","84"
"24837","Perforce","84"
"24837","MS SQL","84"
"24837","JBuilder","84"
"24837","Tomcat","84"
"24837","JBoss","84"
"24837","Oracle 10","84"
"24837","Jetty","84"
"24837",".C#","84"
"24837","Java and .NET Core","84"
"24837","NAnt and WCF","84"
"24837","MS SQL 2005","84"
"24837","Visual Studio 2008/2010","84"
"24838","","194"
"24839","","24"
"24840","","16"
"24841","Ms Access","124"
"24841","Ms SQL Server","124"
"24841","MySQL","124"
"24849","","72"
"24850","","84"
"24851","","26"
"24852","","48"
"24853","","0"
"24854","","27"
"24855","","66"
"24856","","27"
"24858","","197"
"24859","","0"
"24860","","26"
"24861","","76"
"24862","","74"
"24865","","82"
"24866","","64"
"24868","","22"
"24869","","38"
"24870","","59"
"24871","","165"
"24872","","27"
"24873","","83"
"24875","latex","72"
"24875","python","72"
"24875","xml","72"
"24875","xsl","72"
"24875","svg","72"
"24877","People","0"
"24877","Corel","0"
"24877","ArchiCad","0"
"24877","Photoshop","0"
"24877","electronic devices","0"
"24877","M2Active framework","0"
"24877","Eclipse","0"
"24877","JIRA","0"
"24877","Trac","0"
"24877","SVN","0"
"24877","Lua","0"
"24878","Java and PL/SQL","119"
"24878","Oracle","119"
"24878","Hibernate","119"
"24878","Swing","119"
"24878","Java","119"
"24878","Spring","119"
"24878","Camel","119"
"24878","OSGI","119"
"24878","Oracle","119"
"24879","","42"
"24880","","20"
"24881","","52"
"24884","","127"
"24886","","164"
"24887","","0"
"24888","","112"
"24890","","0"
"24891","","57"
"24893","","148"
"24894","","78"
"24895","","50"
"24896","Java SE 6","0"
"24896","J2EE","0"
"24896","Hibernate 3.1","0"
"24896","Struts 2.0","0"
"24896","WebServices","0"
"24896","Servlets","0"
"24896","XML","0"
"24896","Oracle 9i 10g","0"
"24896","JSP","0"
"24896","AJAX (mostly DWR)","0"
"24896","JavaScript (development of crossbrowser application)","0"
"24896","HTML","0"
"24896","JBOSS Application server","0"
"24896","Eclipse IDE","0"
"24896","Silk4J AT framework","0"
"24896","UML","0"
"24896","","0"
"24897","","0"
"24898","","35"
"24901","Mantis","60"
"24901","LinkedIn","60"
"24901","MoiKrug","60"
"24901","Adobe Premiere","60"
"24901","Final Cut","60"
"24901","Pro Tools","60"
"24901","Sound Forge","60"
"24903","","42"
"24904","Java","0"
"24904","Selenium (WebDriver)","0"
"24904","Fitnesse","0"
"24904","Eclipse","0"
"24904","Jenkins","0"
"24904","Git","0"
"24904","SOAtest","0"
"24904","SQL","0"
"24904","Web Services","0"
"24904","Jira","0"
"24904","TestLink","0"
"24904","Jmeter","0"
"24904","SoapUI","0"
"24904","VirtualBox","0"
"24904","Win X","0"
"24904","Mac OS","0"
"24904","Bugzilla","0"
"24904","Android Os","0"
"24904","Acronis","0"
"24904","VMWare","0"
"24904","Linux","0"
"24905","","0"
"24906","","20"
"24907","","22"
"24908","","18"
"24909","","0"
"24910","VIP","146"
"24910","SQL","146"
"24910","XML","146"
"24910","PIR","146"
"24910","Windows","146"
"24910","Delphi","146"
"24910","T-SQL","146"
"24910","dBase","146"
"24910","Paradox","146"
"24910","Fiddler","146"
"24910","Charles","146"
"24910","Jira","146"
"24910","Confluence","146"
"24910","Amazon API","146"
"24910","Affiliate Window API","146"
"24910","Firebug","146"
"24910","Apache JMeter","146"
"24910","StresStimulus","146"
"24910","FIX","146"
"24910","MQL","146"
"24910","Cruise Control","146"
"24910","TFS","146"
"24910","Test Manager","146"
"24911","C++","47"
"24911","MFC","47"
"24911","ATL","47"
"24911","COM","47"
"24911","Win32 API","47"
"24911","ABAP","47"
"24911","SES","47"
"24911","TREX","47"
"24911","J2EE","47"
"24911","Seam","47"
"24911","JSF","47"
"24911","Eclipse","47"
"24911","Oracle","47"
"24911","SVN","47"
"24911","SAP AP","47"
"24911","Maven","47"
"24911","Spring","47"
"24911","EJB3","47"
"24911","AJAX","47"
"24911","CSS","47"
"24911","Java 6","47"
"24911","JPA","47"
"24911","Hibernate","47"
"24911","JSF","47"
"24911","Flash Builder Profession","47"
"24911","InDesign Server","47"
"24911","Tomcat","47"
"24911","Struts","47"
"24911","Java 5","47"
"24911","AS3","47"
"24911","Flash","47"
"24911","JS","47"
"24911","MS SQL Server 2008","47"
"24911","Karaf","47"
"24911","GWT (GXT)","47"
"24911","HTML","47"
"24911","Javascript","47"
"24911","Liferay","47"
"24911","portlets","47"
"24914","","120"
"24916","","126"
"24917","","0"
"24918","","55"
"24919","","4"
"24920","","71"
"24921","iOS","384"
"24921","Windows Mobile (C#)","384"
"24921","WebOS (JS)","384"
"24921","Symbian (C++)","384"
"24921","WebOS( JS )","384"
"24921","Objective C","384"
"24924","","132"
"24925","","51"
"24926","","287"
"24927","","47"
"24930","","48"
"24931","","80"
"24932","Java 1.4/5/6","189"
"24932","EJB2","189"
"24932","JMS","189"
"24932","Apache AXIS/CXF","189"
"24932","Struts","189"
"24932","JSP/Servlets/JSTL/jQuery","189"
"24932","Spring","189"
"24932","Hibernate","189"
"24932","WebSphere 6","189"
"24932","IBM ILOG","189"
"24932","Fujitsu IBPM","189"
"24932","Oracle 11g","189"
"24932","Oracle Hyperion Shared Services","189"
"24932","Sybase","189"
"24932","SpringMVC","189"
"24932","JQuery","189"
"24932","Spring IoC/Transaction Manager/Security","189"
"24932","Oracle Shared Services","189"
"24932","Oracle OLAP","189"
"24932","Apache POI","189"
"24932","JDK v1.4-1.5: Swing","189"
"24932","Java Beans","189"
"24932","JSTL","189"
"24932","JDBC","189"
"24932","Servlets","189"
"24932","Web services. Database: Oracle v.10","189"
"24932","JDK v1.4: Swing","189"
"24932","RMI","189"
"24932","JSP","189"
"24932","Java 2D. Databases: PostgreSQL Server v7.3-7.4","189"
"24932","MSSQL Server 7.0","189"
"24932","Java 2D","189"
"24932","JNI. Database: PostgreSQL Server v7.4-8.0","189"
"24933","","34"
"24934","","70"
"24935","","129"
"24936","","131"
"24937","","40"
"24938","","46"
"24939","","60"
"24940","","47"
"24942","ASP.NET Web Forms with C#","0"
"24942","Visual Studio.NET 2010","0"
"24942","MS SQL 2008","0"
"24942","Entity Framework","0"
"24943","","131"
"24944","","0"
"24945","Cerburus","56"
"24945","Excel","56"
"24946","","0"
"24947","","180"
"24948","","0"
"24949","","0"
"24951","","24"
"24953","","24"
"24954","","103"
"24955","PHP","93"
"24955","Javascript","93"
"24955","CCXML","93"
"24955","VXML","93"
"24955","MySQL 5","93"
"24955","C++","93"
"24955","Waterfall model","93"
"24955","XP (demo development process)","93"
"24955","Freebsd 6.4","93"
"24955","Freebsd 7.0","93"
"24956","","46"
"24957","","24"
"24958","","141"
"24959","","72"
"24960","","93"
"24961","","60"
"24963","Windows 7","1"
"24963","Microsoft Visual Studio 2010","1"
"24963","C# 3.0","1"
"24963",".NET Framework 4.0","1"
"24963","WinForms","1"
"24963","Windows Forms","1"
"24964","","69"
"24965","C#","40"
"24965",".NET 3.5","40"
"24965","ADO.NET","40"
"24965","MSTest","40"
"24965","TFS","40"
"24965",".NET 4.5","40"
"24965","ASP.NET MVC","40"
"24965","ASP.NET Web API","40"
"24965","JavaScriprt","40"
"24965","KnockoutJS","40"
"24965","Entity Framework","40"
"24965",".NET 3.5/4.0","40"
"24965","ASP.NET","40"
"24965","SQL Server 2008","40"
"24965","MSTest","40"
"24965","Moq","40"
"24965","JIRA","40"
"24965","Tortoise SVN","40"
"24966","","58"
"24967","","48"
"24968","","24"
"24971","","47"
"24972","OS Windows XP Professional","0"
"24972","progr.: CSE HTML Validator Lite v9.0","0"
"24972","Adobe Photoshop CS2","0"
"24972","Macromedia Flash 8","0"
"24972","lang.: HTML","0"
"24972","CSS","0"
"24972","JavaScript","0"
"24972","","0"
"24975","","96"
"24976","","109"
"24977","Android SDK","14"
"24977","Java SE","14"
"24977","Eclipse","14"
"24977","JSON","14"
"24977","XML","14"
"24977","XML UI building","14"
"24977","SQLite","14"
"24977","Jira","14"
"24978","2d Games.  sharekit","35"
"24978","restkit","35"
"24978","xzing","35"
"24978","ASIHTTP","35"
"24978","cocos 2d","35"
"24978","box2d","35"
"24978","SBJson","35"
"24978","Three20","35"
"24978","TBXM","35"
"24978","--# .NET 2.0","35"
"24978","SQL server 2005. Web services","35"
"24978","(ASP.NET)","35"
"24978","SQL server 2000","35"
"24979","WPF","0"
"24979","Entity Framework","0"
"24979","SQL Server 2008","0"
"24979","ASP.NET 4.0","0"
"24979","ASP.NET AJAX","0"
"24979","ASP.NET Service","0"
"24979","JQuery","0"
"24979","HTML","0"
"24979","CSS","0"
"24979","C#","0"
"24979","ASP.NET 3.5","0"
"24979","SQL Server 2005","0"
"24979","ASP.NET MVC 1.0","0"
"24979","LINQ Entity","0"
"24979","ADO.NET","0"
"24979","Library for working with FTP","0"
"24979","Development of UI and Server side","0"
"24980","","24"
"24981",".NET 3.0 technologies - C#","105"
"24981","ASP.NET","105"
"24981","XSLT","105"
"24981","XSD","105"
"24981","HTML","105"
"24981","JavaScript","105"
"24981","SQL Server 2005","105"
"24981","T-SQL","105"
"24981",".NET 3.5 technologies - C#","105"
"24981","WCF","105"
"24981","Unity","105"
"24981","Moq","105"
"24981","LINQ to SQL","105"
"24981","NET 3.0 technologies - C#","105"
"24981","T-SQL","105"
"24982","Visual Basic","331"
"24982","Microsoft SQL Server","331"
"24982","Microsoft Access","331"
"24983","","46"
"24984","","15"
"24985","","130"
"24986","","0"
"24987","","83"
"24988","Servlets. Ant","0"
"24988","Ivy","0"
"24988","Hibernate","0"
"24988","Axis2 WS","0"
"24988","JMX","0"
"24988","Spring Beans","0"
"24988","Fitnesse","0"
"24988","TestNG","0"
"24988","Mockito","0"
"24988","jUnit","0"
"24988","EasyMock","0"
"24988","JBoss","0"
"24988","Php","0"
"24988","MySql","0"
"24988","JavaScript(JQuery","0"
"24988","ExtJS)","0"
"24988","Html","0"
"24988","CSS","0"
"24988","Java","0"
"24988","Spring 3","0"
"24988","JPA (Hibernate 4)","0"
"24988","Camel","0"
"24988","Web Service","0"
"24988","JMS","0"
"24988","EJB","0"
"24988","JBPM","0"
"24988","JSF (Primefaces)","0"
"24988","Java Core","0"
"24988","Multithreading","0"
"24988","JMS(ActiveMQ)","0"
"24988","JUnit","0"
"24988","Maven","0"
"24988","AccuRev","0"
"24989","PHP","1"
"24989","MySQL","1"
"24989","Redmine","1"
"24989","Technologies: .NET","1"
"24989","Visual Basic","1"
"24989","Windows Forms","1"
"24989","Web-services","1"
"24989","MS SQL","1"
"24989","Oracle","1"
"24989","VMWare","1"
"24992","","22"
"24994","","54"
"24995","","48"
"24996","The client side is developed in the language C# (MS VS 2008","81"
"24996","MSF 3.5","81"
"24996","WPF)","81"
"24996","server side - in the languages PL/SQL (Oracle)","81"
"24996","T-SQL (MS SQL 2005). Technology: Win Ser 2003","81"
"24996","Win XP/ 7","81"
"24996","MS VS 2008 Prof (C#","81"
"24996","MS Visual SourceSafe 2005","81"
"24996","SharePoint 3.0","81"
"24996","Oracle 10g","81"
"24996","Oracle XE","81"
"24996","PL/SQL Developer 7.1.4","81"
"24996","Subversion / TortoiseSVN","81"
"24997","","35"
"24998","","12"
"24999","","132"
"25000","","72"
"25001","","0"
"25002","","56"
"25003","ASP.NET","26"
"25003","JavaScript","26"
"25003","SSIS","26"
"25003","LINQ","26"
"25004","","46"
"25005","","66"
"25006","","72"
"25009","","35"
"25010","","35"
"25011","","7"
"25012","","195"
"25014","Scrum","0"
"25014","Jira","0"
"25014","Subvision","0"
"25014","XML","0"
"25014","Lua","0"
"25014","","0"
"25015","","46"
"25018","","189"
"25019","","0"
"25020","MS SQL Server","117"
"25020","C#","117"
"25020","C++","117"
"25021","","59"
"25023","","23"
"25024","CSS","71"
"25024","XHTML","71"
"25024","XML","71"
"25024","JavaScript","71"
"25024","Ajax","71"
"25024","XSLT/XPath","71"
"25024","T--SQL","71"
"25024","jQuery","71"
"25024","jQuery UI","71"
"25024","Bootstarp","71"
"25024","HTML5","71"
"25024","CSS3","71"
"25024","XUL","71"
"25024","Firefox plugin","71"
"25024","XAML","71"
"25024","WPF","71"
"25024","SVN","71"
"25024","Ember.js","71"
"25024","Sass","71"
"25024","Grunt","71"
"25024","Git","71"
"25024","JIRA","71"
"25025","","0"
"25026","","48"
"25027","","17"
"25029","","120"
"25030","","12"
"25031","","0"
"25032","","0"
"25033","","157"
"25034",".NET Framework 3.5","0"
"25034","MS SQL Server 2005","0"
"25034","WCF","0"
"25034","Windows Services","0"
"25034","MSMQ","0"
"25034","ADO.NET","0"
"25034","Java Script","0"
"25034","MS Visual Studio 2008","0"
"25034","MS SQL Server 2008","0"
"25034","SQLite","0"
"25034",".NET Framework 1.1/2.0","0"
"25034","MS SQL Server 2000/2005","0"
"25034","Tibco EMS","0"
"25035",".NET 2.0/3.5","9"
"25035","NH/ActiveRecord","9"
"25035","Rhino.Mocks","9"
"25035","NUnit/MBUnit","9"
"25035","Python","9"
"25035","ASP.NET","9"
"25035","ASP","9"
"25035","COM","9"
"25035","JS/JQuery","9"
"25035","XML/JSON","9"
"25035","SQL/HQL","9"
"25035","Msbuild","9"
"25035","Watin","9"
"25035","","9"
"25036","java","399"
"25036","jsp","399"
"25036","struts","399"
"25036","server side","399"
"25036","backend","399"
"25036","mobile app for PDA","399"
"25036","mssql","399"
"25036","mysql","399"
"25036","xml","399"
"25036","swing","399"
"25036","ruby on rails","399"
"25036","html","399"
"25036","javascript","399"
"25036","ajax","399"
"25036","linux","399"
"25036","python","399"
"25036","Java","399"
"25036","MS SQL","399"
"25036","MySQL RubyOnRails","399"
"25036","QlickView","399"
"25036","OLAP","399"
"25036","apache","399"
"25036","php","399"
"25036","tomcat","399"
"25036","tcp/ip","399"
"25036","iptables","399"
"25036","route","399"
"25036","ip","399"
"25036","pppd","399"
"25036","mrtg","399"
"25036","cacti","399"
"25036","smtp","399"
